header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T21-0144   
 Petition Number:  13850",,"225 CLIFTON ST
113",Marguerita Fa-Kaji,Ava Silveira,Tenant,08-10-2021,03-03-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Notice of case mailed Completed
08-27-2021
Owner Response Due Action needed
10-01-2021
Petition submitted Submitted
08-10-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Additional documentation Submitted
08-16-2021
Updated Party Contact Information Submitted
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Analyst Assigned Completed
08-24-2021
Hearing Officer Assigned Completed
08-24-2021
Hearing date scheduled Completed
11-04-2021
Case assigned Completed
08-24-2021
Additional documentation Submitted
09-14-2021
Additional documentation Submitted
09-14-2021
Additional documentation Submitted
09-14-2021
Other Notification sent
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Order Completed
11-03-2021
Hearing Date Rescheduled Completed
11-08-2021
Order Completed
11-03-2021
Order Submitted
11-04-2021
Hearing Date Rescheduled Completed
11-30-2021
Order Completed
11-04-2021
Hearing Officer Assigned Completed
12-08-2021
Hearing Date Rescheduled Completed
03-03-2022
Order Submitted
12-08-2021
Other Completed
11-30-2021
Mediation Completed
01-31-2022
Hearing Date Rescheduled Completed
03-03-2022
Owner response submitted Submitted
09-14-2021
Other Notification sent
02-11-2022
Hearing Officer Assigned Completed
02-16-2022
Hearing Completed/Decision In-Process Submitted
03-03-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0143   
 Petition Number:  13849",,"530 41ST ST
41",Marguerita Fa-Kaji,Ava Silveira,Tenant,08-09-2021,03-09-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
08-09-2021
Additional documentation Submitted
08-09-2021
Additional documentation Submitted
08-09-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Additional documentation Submitted
08-10-2021
Analyst Assigned Completed
08-24-2021
Hearing Officer Assigned Completed
08-24-2021
Hearing date scheduled Completed
11-01-2021
Case assigned Completed
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Notice of case mailed Completed
09-02-2021
Owner Response Due Action needed
10-07-2021
Updated Party Contact Information Submitted
09-17-2021
Other Notification sent
10-07-2021
Owner response submitted Submitted
10-07-2021
Hearing date change requested Submitted
11-01-2021
Hearing Date Rescheduled Completed
01-05-2022
Updated Party Contact Information Submitted
11-01-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0134   
 Petition Number:  13848",010 083000900,671 Vernon Street,Cometria Cooper,Ava Silveira,Tenant,07-27-2021,10-21-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-27-2021
Analyst Assigned Completed
08-05-2021
Hearing Officer Assigned Completed
08-05-2021
Hearing date scheduled Completed
10-21-2021
Case assigned Completed
08-05-2021
Notice of case mailed Completed
08-05-2021
Owner Response Due Action needed
09-09-2021
Owner response submitted Submitted
08-23-2021
Other Notification sent
09-07-2021
Other Action needed
09-24-2021
Voluntary Dismissal Submitted
10-12-2021
Other Completed
10-12-2021
Case closed Completed
10-12-2021","GROUNDS DESCRIPTION
Unlawfully charged I am being unlawfully charged for utilities",,2022-03-22
"CASE NUMBER:  L21-0039   
 Petition Number:  13847",009 068201100,624 Sycamore Street,Maimoona Ahmad,Robert Costa,Property Owner,07-25-2021,10-05-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-25-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Updated Party Contact Information Submitted
08-05-2021
Hearing Officer Assigned Completed
08-05-2021
Hearing date scheduled Completed
10-05-2021
Case assigned Completed
08-05-2021
Case assigned Completed
08-05-2021
Notice of case mailed Completed
08-05-2021
Tenant Response Due Action needed
09-09-2021",,"REASON
Capital Improvements",2022-03-22
"CASE NUMBER:  T21-0142   
 Petition Number:  13846",,"3036 BROOK ST
4",Linda Moroz,Robert Costa,Tenant,08-04-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
08-04-2021
Deficient Completed
08-24-2021
Analyst Assigned Completed
08-24-2021
Hearing Officer Assigned Completed
08-24-2021
Case assigned Action needed
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Involuntary Dismissal Submitted
10-26-2021
Other Completed
10-28-2021
Case closed Completed
11-22-2021","GROUNDS DESCRIPTION
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Rent Initiation The initial rent amount when I first moved in was unlawful because the property owner was not permitted to set the initial rent without limitation. O.M.C. § 8.22.080 (C). ",,2022-03-22
"CASE NUMBER:  T21-0141   
 Petition Number:  13845",,1436 5TH AV,Maimoona Ahmad,Robert Costa,Tenant,08-02-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
08-02-2021
Deficient Completed
08-24-2021
Analyst Assigned Completed
08-24-2021
Hearing Officer Assigned Completed
08-24-2021
Case assigned Action needed
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Updated Party Contact Information Submitted
08-24-2021
Involuntary Dismissal Submitted
10-20-2021
Other Completed
10-22-2021
Case closed Completed
12-21-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  L21-0038   
 Petition Number:  13844",048A705003800,5555 Lawton Avenue,Linda Moroz,Robert Costa,Property Owner,07-14-2021,10-04-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-14-2021
Updated Party Contact Information Submitted
08-02-2021
Analyst Assigned Completed
08-02-2021
Hearing Officer Assigned Completed
08-02-2021
Hearing date scheduled Completed
09-27-2021
Case assigned Completed
08-02-2021
Hearing Date Rescheduled Completed
10-04-2021
Notice of case mailed Completed
08-05-2021
Tenant Response Due Action needed
09-09-2021
Other Completed
09-22-2021
Other Completed
09-28-2021
Voluntary Dismissal Submitted
10-04-2021
Voluntary Dismissal Completed
10-05-2021
Case closed Completed
10-26-2021",,"REASON
Increased Housing Service Costs",2022-03-22
"CASE NUMBER:  T21-0129   
 Petition Number:  13841",003 007301700,680 14th Street,Marguerita Fa-Kaji,Ava Silveira,Tenant,07-21-2021,04-18-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-21-2021
Deficient Completed
07-28-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Case assigned Action needed
07-28-2021
Other Notification sent
08-05-2021
Deficient Completed
10-28-2021
Hearing date scheduled Completed
01-20-2022
Notice of case mailed Completed
10-28-2021
Owner Response Due Action needed
12-02-2021
Hearing Officer Assigned Completed
12-07-2021
Hearing Date Rescheduled Completed
02-16-2022
Order Submitted
12-07-2021
Order Completed
12-09-2021
Other Notification sent
01-05-2022
Updated Party Contact Information Submitted
02-11-2022
Owner response submitted Submitted
11-30-2021
Other Completed
02-11-2022
Other Action needed
02-11-2022
Hearing Officer Assigned Completed
02-16-2022
Hearing Date Rescheduled Completed
04-18-2022
Order Submitted
02-16-2022
Notice of Settlement Conference and Hearing Notification sent
02-16-2022
Notice of Settlement Conference and Hearing Notification sent
02-18-2022
Document(s) Submitted Submitted
02-18-2022
Administrative Decision Submitted
03-08-2022
Administrative Decision Completed
03-08-2022
Appeal Due Action needed
03-28-2022",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  L21-0037   
 Petition Number:  13840",048 682700402,4646 Sequoyah Road,Marguerita Fa-Kaji,Ava Silveira,Property Owner,07-14-2021,09-29-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-14-2021
Updated Party Contact Information Submitted
07-28-2021
Updated Party Contact Information Submitted
07-28-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
09-29-2021
Case assigned Completed
07-28-2021
Notice of case mailed Completed
07-29-2021
Tenant Response Due Action needed
09-02-2021
Other Notification sent
08-05-2021
Tenant response submitted Submitted
08-12-2021
Administrative Decision Submitted
08-16-2021
Administrative Decision Completed
08-17-2021
Appeal Due Action needed
09-06-2021
Case closed Submitted
09-06-2021",,"REASON
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-22
"CASE NUMBER:  T21-0126   
 Petition Number:  13839",030 198005500,3500 35th Avenue,Marguerita Fa-Kaji,Ava Silveira,Tenant,07-14-2021,10-26-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-14-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
09-14-2021
Case assigned Completed
07-28-2021
Notice of case mailed Completed
07-29-2021
Owner Response Due Action needed
09-02-2021
Other Notification sent
08-05-2021
Owner response submitted Submitted
08-10-2021
Order Granting Request to Change Hearing Date Submitted
08-24-2021
Hearing Date Rescheduled Completed
10-26-2021
Order Granting Request to Change Hearing Date Notification sent
08-25-2021
Hearing Completed/Decision In-Process Submitted
10-26-2021
Hearing Decision Submitted
12-16-2021
Hearing Decision Mailed  Completed
12-16-2021
Appeal Due Action needed
01-05-2022
Hearing Decision Mailed  Completed
12-22-2021
Appeal Due Action needed
01-11-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0125   
 Petition Number:  13838",010 080104200,66 Fairmount Ave,Elan Lambert,Brittni Lothlen ,Tenant,07-14-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-14-2021
Case assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
09-13-2021
Notice of case mailed Completed
07-29-2021
Owner Response Due Action needed
09-02-2021
Notice of Settlement Conference and Hearing Notification sent
08-20-2021
Hearing Date Rescheduled Completed
10-11-2021
Owner response submitted Completed
09-08-2021
Updated Party Contact Information Submitted
09-14-2021
Notice of Settlement Conference and Hearing Notification sent
09-14-2021
Mediation Requested In-process
09-13-2021
Analyst Assigned Completed
09-15-2021
Analyst Assigned Completed
09-16-2021
Other Completed
09-22-2021
Deficiency Letter Mailed Completed
10-01-2021
Document(s) Submitted Submitted
10-01-2021
Hearing Date Rescheduled Completed
11-01-2021
Other Completed
10-05-2021
Mediation Held Completed
10-04-2021
Analyst Assigned Completed
10-05-2021
Notice of Settlement Conference and Hearing Notification sent
10-05-2021
Settlement Agreement Completed
10-05-2021
Voluntary Dismissal Completed
10-05-2021
Case closed Completed
10-05-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Contesting an Exemption I wish to contest an exemption from the Rent Adjustment Ordinance because the exemption was based on fraud or mistake.  ",,2022-03-22
"CASE NUMBER:  T21-0124   
 Petition Number:  13837",008 062702500,1450 Alice Street,Cometria Cooper,Ava Silveira,Tenant,07-12-2021,10-07-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-12-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
10-07-2021
Case assigned Completed
07-28-2021
Notice of case mailed Completed
07-29-2021
Owner Response Due Action needed
09-02-2021
Owner response submitted Submitted
08-10-2021
Other Notification sent
09-07-2021
Other Action needed
10-12-2021
Voluntary Dismissal Submitted
10-13-2021
Other Completed
10-14-2021
Case closed Submitted
12-27-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0122   
 Petition Number:  13836",023 040302001,33 Home Pl E,Cometria Cooper,Ava Silveira,Tenant,07-07-2021,09-23-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-07-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
09-23-2021
Case assigned Completed
07-28-2021
Updated Party Contact Information Submitted
07-28-2021
Updated Party Contact Information Submitted
07-28-2021
Notice of case mailed Completed
07-29-2021
Owner Response Due Action needed
09-02-2021
Owner response submitted Submitted
08-02-2021
Other Notification sent
08-05-2021
Owner response submitted Submitted
08-06-2021
Involuntary Dismissal Completed
11-19-2021
Appeal Due Action needed
12-09-2021
Other Completed
11-22-2021
Other Completed
11-22-2021
Case closed Submitted
12-27-2021","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0133   
 Petition Number:  13835",,"671 VERNON ST
109",Marguerita Fa-Kaji,Ava Silveira,Tenant,07-23-2021,10-19-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Deficient Completed
08-27-2021
Hearing date scheduled Completed
10-19-2021
Notice of case mailed Completed
08-27-2021
Owner Response Due Action needed
10-01-2021
Updated Party Contact Information Submitted
08-27-2021
Updated Party Contact Information Submitted
08-27-2021
Updated Party Contact Information Submitted
08-27-2021
Petition submitted Submitted
07-23-2021
Deficient Completed
08-02-2021
Analyst Assigned Completed
08-02-2021
Hearing Officer Assigned Completed
08-02-2021
Case assigned Action needed
08-02-2021
Other Notification sent
08-05-2021
Owner response submitted Submitted
09-01-2021
Other Notification sent
09-07-2021
Updated Party Contact Information Submitted
10-13-2021
Updated Party Contact Information Submitted
10-13-2021
Updated Party Contact Information Submitted
10-13-2021
Updated Party Contact Information Submitted
10-13-2021
Updated Party Contact Information Submitted
10-13-2021
Administrative Decision Submitted
10-13-2021
Other Submitted
10-13-2021
Administrative Decision Completed
10-14-2021
Appeal Due Action needed
11-03-2021
Case closed Submitted
11-03-2021","GROUNDS DESCRIPTION
Unlawfully charged I am being unlawfully charged for utilities",,2022-03-22
"CASE NUMBER:     
 Petition Number:  13834",,100 9TH ST,,,Tenant,07-23-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-23-2021
Additional documentation Submitted
07-23-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:     
 Petition Number:  13832",,100 9TH ST,,,Tenant,07-23-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-23-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:     
 Petition Number:  13831",,100 9th Street,,,Tenant,07-23-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-23-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:     
 Petition Number:  13830",,377 PALM AV,,,Property Owner,07-22-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-22-2021",,REASON,2022-03-22
"CASE NUMBER:  M21-0010   
 Petition Number:  13857",035 240500500,"1923 48th Avenue
C",,,Tenant,06-29-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
06-29-2021
Updated Party Contact Information Submitted
08-23-2021",GROUNDS DESCRIPTION,,2022-03-22
"CASE NUMBER:  L21-0035   
 Petition Number:  13828",010 078605900,377 Palm Avenue,Cometria Cooper,Ava Silveira,Property Owner,06-30-2021,09-16-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
06-30-2021
Updated Party Contact Information Submitted
07-22-2021
Analyst Assigned Completed
07-22-2021
Hearing Officer Assigned Completed
07-22-2021
Hearing date scheduled Completed
09-16-2021
Case assigned Completed
07-22-2021
Notice of case mailed Completed
07-22-2021
Tenant Response Due Action needed
08-26-2021
Additional documentation Submitted
07-22-2021
Other Notification sent
08-05-2021
Hearing Decision Submitted
01-04-2022
Hearing Decision Mailed  Completed
01-05-2022
Appeal Due Action needed
01-25-2022",,"REASON
Exemption-Single Family Residence or Condominium -Costa Hawkins",2022-03-22
"CASE NUMBER:  T21-0132   
 Petition Number:  13827",,"671 VERNON ST
205",Elan Lambert,Brittni Lothlen ,Tenant,07-20-2021,,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-20-2021
Hearing Officer Assigned Completed
08-02-2021
Hearing date scheduled Completed
10-04-2021
Case assigned Completed
08-02-2021
Updated Party Contact Information Submitted
08-02-2021
Updated Party Contact Information Submitted
08-02-2021
Updated Party Contact Information Submitted
08-02-2021
Notice of case mailed Completed
08-05-2021
Owner Response Due Action needed
09-09-2021
Owner response submitted Completed
08-23-2021
Other Notification sent
09-03-2021
Analyst Assigned Completed
09-28-2021
Hearing date change requested Submitted
09-14-2021
Hearing Date Rescheduled Completed
09-29-2021
Notice of Settlement Conference and Hearing Notification sent
10-01-2021
Hearing date scheduled Completed
11-01-2021
Document(s) Submitted Submitted
10-12-2021
Administrative Decision Submitted
10-12-2021
Administrative Decision Completed
10-15-2021
Case closed Completed
12-27-2021","GROUNDS DESCRIPTION
Unlawfully charged I am being unlawfully charged for utilities",,2022-03-22
"CASE NUMBER:  T21-0131   
 Petition Number:  13826",,"4646 SEQUOYAH RD
Unit A",Marguerita Fa-Kaji,Ava Silveira,Tenant,07-19-2021,11-16-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-19-2021
Additional documentation Submitted
07-19-2021
Additional documentation Submitted
07-19-2021
Additional documentation Submitted
07-26-2021
Analyst Assigned Completed
08-02-2021
Hearing Officer Assigned Completed
08-02-2021
Hearing date scheduled Completed
10-04-2021
Case assigned Completed
08-02-2021
Updated Party Contact Information Submitted
08-02-2021
Notice of case mailed Completed
08-05-2021
Owner Response Due Action needed
09-09-2021
Owner response submitted Submitted
08-18-2021
Other Notification sent
09-07-2021
Hearing Date Rescheduled Completed
11-09-2021
Order Submitted
09-30-2021
Other Notification sent
10-07-2021
Owner response submitted Submitted
10-13-2021
Hearing date change requested Submitted
10-25-2021
Hearing Date Rescheduled Completed
11-16-2021
Order Submitted
10-25-2021
Order Completed
10-26-2021
Settlement Agreement Submitted
11-16-2021
Settlement Agreement Completed
11-23-2021
Case closed Notification sent
11-23-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.
Notice to Tenants  I received a rent increase that I believe is unlawful because I was not given proper notice, was not properly served, and/or was not provided with the required RAP Notice (“Notice to Tenants of the Residential Rent Adjustment Program”).
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
"CASE NUMBER:  T21-0130   
 Petition Number:  13825",,360 HANOVER AV,Linda Moroz,Robert Costa,Tenant,07-18-2021,10-05-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-18-2021
Additional documentation Submitted
07-18-2021
Analyst Assigned Completed
08-02-2021
Hearing Officer Assigned Completed
08-02-2021
Hearing date scheduled Completed
10-05-2021
Case assigned Completed
08-02-2021
Updated Party Contact Information Submitted
08-02-2021
Updated Party Contact Information Submitted
08-02-2021
Notice of case mailed Completed
08-05-2021
Owner Response Due Action needed
09-09-2021
Other Completed
09-22-2021
Other Completed
09-28-2021
Voluntary Dismissal Submitted
10-05-2021
Voluntary Dismissal Completed
10-05-2021
Case closed Completed
10-26-2021","GROUNDS DESCRIPTION
Allowable Amount I received a rent increase above the allowable amount.",,2022-03-22
"CASE NUMBER:  T21-0127   
 Petition Number:  13824",,"671 VERNON ST
Apt 202",Linda Moroz,Robert Costa,Tenant,07-15-2021,09-22-2021,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-15-2021
Additional documentation Submitted
07-19-2021
Additional documentation Submitted
07-19-2021
Voluntary Dismissal Completed
08-25-2021
Voluntary Dismissal Completed
08-25-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
09-22-2021
Case assigned Completed
07-28-2021
Updated Party Contact Information Submitted
07-28-2021
Notice of case mailed Completed
07-29-2021
Owner Response Due Action needed
09-02-2021
Owner response submitted Completed
08-13-2021
Updated Party Contact Information Submitted
08-17-2021
Updated Party Contact Information Submitted
08-17-2021
Voluntary Dismissal Completed
08-23-2021
Voluntary Dismissal Submitted
08-24-2021
Case closed Completed
09-20-2021","GROUNDS DESCRIPTION
Unlawfully charged I am being unlawfully charged for utilities",,2022-03-22
"CASE NUMBER:  T21-0128   
 Petition Number:  13823",,505 34TH ST,Barbara Cohen,Ava Silveira,Tenant,07-15-2021,02-01-2022,,,"ACTIVITY STATUS
DATE OF ACTIVITY
Petition submitted Submitted
07-15-2021
Additional documentation Submitted
07-16-2021
Analyst Assigned Completed
07-28-2021
Hearing Officer Assigned Completed
07-28-2021
Hearing date scheduled Completed
10-14-2021
Updated Party Contact Information Submitted
07-28-2021
Updated Party Contact Information Submitted
07-28-2021
Case assigned Completed
07-28-2021
Notice of case mailed Completed
07-29-2021
Owner Response Due Action needed
09-02-2021
Owner response submitted Submitted
08-11-2021
Other Notification sent
09-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-07-2021
Additional documentation Submitted
10-08-2021
Order Submitted
11-02-2021
Hearing Date Rescheduled Completed
11-18-2021
Mediation Date Scheduled Completed
01-26-2022
Mediation Date Rescheduled Completed
11-17-2021
Order Submitted
11-18-2021
Order Completed
11-18-2021
Hearing Officer Assigned Completed
01-03-2022
Hearing Date Rescheduled Completed
02-01-2022
Amended Notice of Hearing  Submitted
01-03-2022
Order Notification sent
01-05-2022
Hearing date change requested Submitted
01-24-2022
Order Notification sent
01-25-2022
Mediation Date Rescheduled Completed
01-27-2022
Other Completed
01-27-2022
Additional documentation Submitted
01-31-2022
Hearing Held but not completed Under review
02-01-2022","GROUNDS DESCRIPTION
Fewer housing services The property owner is providing me with fewer housing services than I previously received and/or I am being charged for services originally paid for by the owner. (Check this box for petitions based on bad conditions/failure to repair.)",,2022-03-22
