header,apn,address,hearing_officer,program_analyst,petition_type,date_filed,hearing_date,mediation_date,appeal_hearing_date,case_progress,grounds_tenant,grounds_landlord,date_scraped
"CASE NUMBER:  T06-0007   
 Petition Number:  3134",,9314 Holly Street,Stephen Kasdin,Connie Taylor,Tenant,01-06-2006,03-01-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
03-01-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T06-0006   
 Petition Number:  3133",,2219 24th Avenue,Stephen Kasdin,Keith Mason,Tenant,01-06-2006,02-28-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-28-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T06-0005   
 Petition Number:  3132",,873 30th Street,Stephen Kasdin,Connie Taylor,Tenant,01-06-2006,02-27-2006,,05-05-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-27-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
07-13-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T06-0004   
 Petition Number:  3131",,4014 Martin Luther King Jr. Way,Stephen Kasdin,Keith Mason,Tenant,01-06-2006,02-27-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-27-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.",,2022-03-26
"CASE NUMBER:  T06-0003   
 Petition Number:  3130",,7207 Orral Street,Stephen Kasdin,Connie Taylor,Tenant,01-04-2006,03-15-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
03-15-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T06-0002   
 Petition Number:  3129",,"3036 Brook Street #3
#3",Stephen Kasdin,Keith Mason,Tenant,01-03-2006,02-23-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-23-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Settlement Agreement
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T06-0001   
 Petition Number:  3128",,"3036 Brook Street #4
#4",Stephen Kasdin,Keith Mason,Tenant,01-03-2006,02-23-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-23-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Settlement Agreement
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).",,2022-03-26
"CASE NUMBER:  T05-0349   
 Petition Number:  3127",,"8049 Greenridge Drive #26
#26",Stephen Kasdin,Connie Taylor,Tenant,12-28-2005,02-15-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-15-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Description",,2022-03-26
"CASE NUMBER:  T05-0348   
 Petition Number:  3126",,"1955 San Pablo Avenue #519A
#519A",Stephen Kasdin,Keith Mason,Tenant,12-22-2005,02-14-2006,,,"Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017
Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-14-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.",,2022-03-26
"CASE NUMBER:  T05-0347   
 Petition Number:  3125",,"1066 47th Avenue #13
#13",Stephen Kasdin,Connie Taylor,Tenant,12-21-2005,02-10-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-10-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.",,2022-03-26
"CASE NUMBER:  T05-0346   
 Petition Number:  3124",,2930 Mac Arthur Blvd.,Stephen Kasdin,Keith Mason,Tenant,12-15-2005,02-08-2005,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-08-2005
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0345   
 Petition Number:  3123",,"491 Mandana Blvd. #5
#5",Linda Moroz,Connie Taylor,Tenant,12-19-2005,02-09-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-09-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0344   
 Petition Number:  3122",,"491 Mandana Blvd. #1
#1",Linda Moroz,Connie Taylor,Tenant,12-19-2005,02-09-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-09-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0343   
 Petition Number:  3121",,"5296 Ygnacio Avenue #3
#3",Stephen Kasdin,Keith Mason,Tenant,12-15-2005,02-07-2006,,03-13-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-07-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
06-22-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.",,2022-03-26
"CASE NUMBER:  T05-0342   
 Petition Number:  3120",,3808 Opal Street,Stephen Kasdin,Connie Taylor,Tenant,12-15-2005,02-06-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-06-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0341   
 Petition Number:  3119",,3103 West Street,Stephen Kasdin,Connie Taylor,Tenant,12-14-2005,02-03-2006,,03-15-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-03-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
06-08-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T05-0340   
 Petition Number:  3118",,"1501 36th Ave., Lower Level",Stephen Kasdin,Keith Mason,Tenant,12-13-2005,02-21-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-21-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T05-0339   
 Petition Number:  3117",,"3501 San Pablo Avenue #535
#535",Linda Moroz,Connie Taylor,Tenant,12-08-2005,01-31-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-31-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0338   
 Petition Number:  3116",,"580 Capell Street #3
#3",Stephen Kasdin,Keith Mason,Tenant,12-05-2005,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Administrative Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
Second Increase in 12 months
Description
g) The increase I am contesting is the second increase in my rent in a 12-month period.",,2022-03-26
"CASE NUMBER:  T05-0337   
 Petition Number:  3115",,3063 Curran Avenue,Stephen Kasdin,Connie Taylor,Tenant,12-02-2005,,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Involuntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0336   
 Petition Number:  3114",,2403 Scenic Avenue,Stephen Kasdin,Keith Mason,Tenant,12-01-2005,02-01-2006,,,"Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Response Mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
02-01-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Settlement Agreement
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017
Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)
Grounds
No RAP Notice at Inception or 6 Months Prior
Description
e) The property owner did not give me the required form “Notice of the Rent Adjustment Program” at least 6 months before the effective date of the rent increase(s).
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T05-0335   
 Petition Number:  3113",,"3501 San Pablo Avenue #514
#514",Linda Moroz,Connie Taylor,Tenant,11-30-2005,01-31-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-31-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T06-0010   
 Petition Number:  3137",,"920 Oak Street #12
#12",Stephen Kasdin,Keith Mason,Tenant,01-13-2006,03-06-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
03-06-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Voluntary Dismissal
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
"CASE NUMBER:  T05-0333   
 Petition Number:  3111",,"3501 San Pablo Avenue #203
#203",Linda Moroz,Connie Taylor,Tenant,11-30-2005,01-31-2006,,01-06-2006,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-31-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Appeal Date Scheduled
Status
Completed
Date of Activity
05-11-2006
Activity
Rent Board Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
No Summary Provided
Description
m)  The owner did not give me justification(s) for the rent increase(s) despite my written request.
Grounds
No Concurrent RAP Notice
Description
d) No written notice of Rent Program was given to me together with the notice of increase(s) I am contesting. (Only for increases noticed after July 26, 2000.)",,2022-03-26
"CASE NUMBER:  T05-0332   
 Petition Number:  3110",,"3549 Lakeshore Avenue #5
#5",Stephen Kasdin,Connie Taylor,Tenant,11-30-2005,01-30-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-30-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.
Grounds
Decrease in Services
Description
i) My property owner is providing me with fewer housing services than I previously received or is charging me for services originally paid by the owner. (OMC 8.22.070(F): A decrease in housing services is considered an increase in rent. A tenant may petition for a rent adjustment based on a decrease in housing services.)",,2022-03-26
"CASE NUMBER:  T05-0331   
 Petition Number:  3109",,4928 Desmond Street,,Keith Mason,Tenant,11-23-2005,01-27-2006,,,"Activity
Petition submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Notice of case mailed
Status
Completed
Date of Activity
12-21-2017
Activity
Last Day to Respond
Status
Completed
Date of Activity
12-21-2017
Activity
Tenant response submitted
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing date scheduled
Status
Completed
Date of Activity
01-27-2006
Activity
Appeal Due
Status
Completed
Date of Activity
12-21-2017
Activity
Hearing Decision
Status
Completed
Date of Activity
12-21-2017
Activity
Case closed
Status
Completed
Date of Activity
12-21-2017","Grounds
Rent Increase Exceeds CPI or more than 10%
Description
b) The increase (or increases) exceeds the CPI Adjustment and is unjustified, or is greater than 10%.",,2022-03-26
